"","시장구분","종목코드","종목명","산업분류","현재가(종가)","전일대비","시가총액(원)"
"1549","코스닥","043200","파루","IT H/W",2440,70,94199584280
"1550","코스닥","033100","제룡전기","IT H/W",5570,-10,89467618130
"1551","코스닥","101490","에스앤에스텍","IT H/W",18850,50,372010989350
"1552","코스닥","101400","엔시트론","IT H/W",302,-1,41821835800
"1553","코스닥","106240","파인테크닉스","IT H/W",3940,180,168802917200
"1554","코스닥","059100","아이컴포넌트","IT H/W",3840,40,27152102400
"1555","코스닥","098120","마이크로컨텍솔","IT H/W",3580,180,29759702280
"1556","코스닥","083470","KJ프리텍","IT H/W",1895,0,33019457820
"1557","코스닥","101160","월덱스","IT H/W",6580,120,108642333940
"1558","코스닥","099320","쎄트렉아이","IT H/W",21950,-150,159543289650
"1559","코스닥","095610","테스","IT H/W",18800,150,371642648800
"1560","코스닥","096870","엘디티","IT H/W",2205,55,14725872000
"1561","코스닥","087730","에스모 머티리얼즈","IT H/W",388,0,18951029292
"1562","코스닥","091440","텔레필드","IT H/W",4150,45,37846211350
"1563","코스닥","097780","에스맥","IT H/W",1580,-5,390512101640
"1564","코스닥","093920","서원인텍","IT H/W",5270,50,9.8022e+10
"1565","코스닥","067010","이씨에스","IT H/W",3670,195,45118980000
"1566","코스닥","096610","알에프세미","IT H/W",4385,40,35782766410
"1567","코스닥","094190","이엘케이","IT H/W",787,0,56922108455
"1568","코스닥","092300","현우산업","IT H/W",2700,135,41316822900
"1569","코스닥","093640","다믈멀티미디어","IT H/W",2840,30,30667842240
"1570","코스닥","095910","에스에너지","IT H/W",3335,130,44570010535
"1571","코스닥","094970","제이엠티","IT H/W",2765,30,46308883600
"1572","코스닥","081580","성우전자","IT H/W",1880,25,29155308840
"1573","코스닥","073110","엘엠에스","IT H/W",10650,100,94739790750
"1574","코스닥","080520","오디텍","IT H/W",4020,110,47221368180
"1575","코스닥","095500","미래나노텍","IT H/W",2470,55,59781192640
"1576","코스닥","095340","ISC","IT H/W",10000,100,141425080000
"1577","코스닥","027580","상보","IT H/W",797,6,37204853437
"1578","코스닥","090740","연이정보통신","IT H/W",4795,-15,90618552045
"1579","코스닥","094940","푸른기술","IT H/W",15950,0,104858521900
"1580","코스닥","095270","웨이브일렉트로","IT H/W",10750,-550,118331850500
"1581","코스닥","093190","빅솔론","IT H/W",4955,-15,95328774275
"1582","코스닥","091340","S&K폴리텍","IT H/W",6200,180,72563070200
"1583","코스닥","092600","앤씨앤","IT H/W",2150,40,45037125000
"1584","코스닥","091580","상신이디피","IT H/W",6100,220,77256805000
"1585","코스닥","073540","에프알텍","IT H/W",4620,-60,5.2668e+10
"1586","코스닥","091120","이엠텍","IT H/W",7940,190,127523831840
"1587","코스닥","025320","시노펙스","IT H/W",2830,-15,205347992240
"1588","코스닥","090460","비에이치","IT H/W",16950,450,556822585500
"1589","코스닥","090470","제이스텍","IT H/W",9140,-30,133423965120
"1590","코스닥","091700","파트론","IT H/W",8300,310,449498203000
"1591","코스닥","086390","유니테스트","IT H/W",12000,200,253609512000
"1592","코스닥","060540","에스에이티","IT H/W",1790,30,46778617740
"1593","코스닥","066310","큐에스아이","IT H/W",16700,150,138246441000
"1594","코스닥","089890","코세스","IT H/W",5870,170,98921016940
"1595","코스닥","089790","제이티","IT H/W",5680,290,58592113840
"1596","코스닥","038060","루멘스","IT H/W",1700,40,81121875000
"1597","코스닥","062860","티엘아이","IT H/W",4840,90,47783964800
"1598","코스닥","084730","팅크웨어","IT H/W",6600,300,68809501200
"1599","코스닥","058450","일야","IT H/W",1135,35,18046500000
"1600","코스닥","088800","에이스테크","IT H/W",8740,110,356400969820
"1601","코스닥","083450","GST","IT H/W",13500,200,125789557500
"1602","코스닥","085670","뉴프렉스","IT H/W",1510,0,31945618890
"1603","코스닥","084370","유진테크","IT H/W",17550,650,402176537100
"1604","코스닥","083640","인콘","IT H/W",1160,0,93980324360
"1605","코스닥","080420","모다이노칩","IT H/W",2470,25,196912406340
"1606","코스닥","079190","EMW","IT H/W",2780,0,88360067660
"1607","코스닥","082800","루미마이크로","IT H/W",1730,30,214361068360
"1608","코스닥","067310","하나마이크론","IT H/W",4950,610,145061220150
"1609","코스닥","083310","엘오티베큠","IT H/W",8900,110,120269553700
"1610","코스닥","082660","코스나인","IT H/W",1745,0,37318280330
"1611","코스닥","058220","아리온","IT H/W",275,0,10717917100
"1612","코스닥","078890","가온미디어","IT H/W",5900,180,88938328700
"1613","코스닥","050890","쏠리드","IT H/W",5810,40,303195866750
"1614","코스닥","082210","옵트론텍","IT H/W",4785,175,113289425535
"1615","코스닥","049630","재영솔루텍","IT H/W",869,8,63287111404
"1616","코스닥","036490","SK머티리얼즈","IT H/W",158900,4900,1676025239700
"1617","코스닥","073490","이노와이어리스","IT H/W",51600,-200,347657270400
"1618","코스닥","080220","제주반도체","IT H/W",2880,80,89640172800
"1619","코스닥","079960","동양이엔피","IT H/W",10600,400,8.3316e+10
"1620","코스닥","052900","KMH하이텍","IT H/W",930,50,43603514070
"1621","코스닥","078600","대주전자재료","IT H/W",17250,1100,254215423500
"1622","코스닥","054450","텔레칩스","IT H/W",8580,0,115880716380
"1623","코스닥","051360","토비스","IT H/W",6900,60,115347700200
"1624","코스닥","050090","휘닉스소재","IT H/W",572,70,45267474824
"1625","코스닥","065770","CS","IT H/W",2320,30,43697548000
"1626","코스닥","078350","한양디지텍","IT H/W",4250,100,4.25e+10
"1627","코스닥","066900","디에이피","IT H/W",2630,35,59818042890
"1628","코스닥","054340","피앤텔","IT H/W",6680,0,26927340520
"1629","코스닥","069540","라이트론","IT H/W",5420,0,100561449660
"1630","코스닥","054090","삼진엘앤디","IT H/W",1910,0,47672133120
"1631","코스닥","067770","세진티에스","IT H/W",2540,140,21327346220
"1632","코스닥","073570","WI","IT H/W",1600,-5,113933840000
"1633","코스닥","065680","우주일렉트로","IT H/W",13950,-250,138582369000
"1634","코스닥","069330","유아이디","IT H/W",1055,0,12541620560
"1635","코스닥","064760","티씨케이","IT H/W",70900,-100,827757500000
"1636","코스닥","052710","아모텍","IT H/W",21450,1050,208996058700
"1637","코스닥","047310","파워로직스","IT H/W",7270,230,250240539140
"1638","코스닥","041520","이라이콤","IT H/W",3835,340,46743779550
"1639","코스닥","064240","홈캐스트","IT H/W",3640,90,120464911840
"1640","코스닥","039230","에이아이비트","IT H/W",181,0,18889625713
"1641","코스닥","038460","바이오스마트","IT H/W",4190,55,83861148860
"1642","코스닥","051370","인터플렉스","IT H/W",10100,50,235607467200
"1643","코스닥","065570","삼영이엔씨","IT H/W",6140,50,5.4032e+10
"1644","코스닥","066970","엘앤에프","IT H/W",19150,300,474129660350
"1645","코스닥","066670","디스플레이텍","IT H/W",3010,75,56262673180
"1646","코스닥","064520","바른전자","IT H/W",1210,0,62020450910
"1647","코스닥","042600","새로닉스","IT H/W",2840,90,35282950160
"1648","코스닥","058610","에스피지","IT H/W",5360,120,111900586000
"1649","코스닥","066110","한프","IT H/W",480,0,25343808000
"1650","코스닥","060720","KH바텍","IT H/W",18750,950,438859706250
"1651","코스닥","061040","알에프텍","IT H/W",6150,60,135277946100
"1652","코스닥","054210","이랜텍","IT H/W",4085,165,89810489720
"1653","코스닥","043360","디지아이","IT H/W",1855,-20,1.6695e+10
"1654","코스닥","039440","에스티아이","IT H/W",15750,150,249322500000
"1655","코스닥","049070","인탑스","IT H/W",11200,650,1.9264e+11
"1656","코스닥","046890","서울반도체","IT H/W",13100,400,763800740000
"1657","코스닥","059090","미코","IT H/W",9060,250,283728423180
"1658","코스닥","054040","한국컴퓨터","IT H/W",2415,85,38812165350
"1659","코스닥","058470","리노공업","IT H/W",89100,6600,1358095167000
"1660","코스닥","057500","SKC 솔믹스","IT H/W",2960,30,182022358400
"1661","코스닥","056360","코위버","IT H/W",10800,810,105805440000
"1662","코스닥","053610","프로텍","IT H/W",13900,250,1.529e+11
"1663","코스닥","052330","코텍","IT H/W",9550,120,148736971600
"1664","코스닥","050110","캠시스","IT H/W",2685,65,180838960080
"1665","코스닥","049520","유아이엘","IT H/W",4240,30,92368128640
"1666","코스닥","049120","파인디앤씨","IT H/W",1495,15,39408116280
"1667","코스닥","045660","에이텍","IT H/W",11650,50,9.6229e+10
"1668","코스닥","045300","성우테크론","IT H/W",3265,75,30709290530
"1669","코스닥","043590","크로바하이텍","IT H/W",1490,0,3.4717e+10
"1670","코스닥","043260","성호전자","IT H/W",540,10,19222943220
"1671","코스닥","039560","다산네트웍스","IT H/W",6960,-30,223264884480
"1672","코스닥","039030","이오테크닉스","IT H/W",72200,2200,889471510000
"1673","코스닥","039010","현대통신","IT H/W",6200,160,5.3475e+10
"1674","코스닥","038950","파인디지털","IT H/W",3675,-10,37524561375
"1675","코스닥","038880","아이에이","IT H/W",392,4,94635574152
"1676","코스닥","037950","엘컴텍","IT H/W",2140,-5,180717690660
"1677","코스닥","037460","삼지전자","IT H/W",8890,60,145071660580
"1678","코스닥","037330","인지디스플레","IT H/W",1550,50,68022097200
"1679","코스닥","036930","주성엔지니어링","IT H/W",5370,10,259098268440
"1680","코스닥","036810","에프에스티","IT H/W",8000,120,161870512000
"1681","코스닥","036690","코맥스","IT H/W",3325,215,49847625275
"1682","코스닥","036540","SFA반도체","IT H/W",5180,10,851904369540
"1683","코스닥","036200","유니셈","IT H/W",4940,115,151481261620
"1684","코스닥","036170","라이브파이낸셜","IT H/W",1570,-45,61412261300
"1685","코스닥","035460","기산텔레콤","IT H/W",2655,30,38702837700
"1686","코스닥","033790","스카이문스테크놀로지","IT H/W",829,0,14190075900
"1687","코스닥","033640","네패스","IT H/W",29050,450,669869818100
"1688","코스닥","033200","모아텍","IT H/W",4450,90,63773773250
"1689","코스닥","033160","엠케이전자","IT H/W",6510,200,141968055390
"1690","코스닥","032960","동일기연","IT H/W",9980,0,34004943820
"1691","코스닥","032790","엠젠플러스","IT H/W",4075,0,73910797425
"1692","코스닥","032580","피델릭스","IT H/W",1090,25,28666853940
"1693","코스닥","032500","케이엠더블유","IT H/W",61900,200,2464912657700
"1694","코스닥","031980","피에스케이홀딩스","IT H/W",7200,100,155249244000
"1695","코스닥","029480","바른테크놀로지","IT H/W",678,-4,41259883230
"1696","코스닥","024850","피에스엠씨","IT H/W",770,0,30812722710
"1697","코스닥","024810","이화전기","IT H/W",174,2,124986293568
"1698","코스닥","023890","한국아트라스비엑스","IT H/W",49500,-500,4.52925e+11
"1699","코스닥","015710","코콤","IT H/W",4970,145,87126585000
"1700","코스닥","012340","뉴인텍","IT H/W",1895,-10,56934331290
"1701","코스닥","005290","동진쎄미켐","IT H/W",14650,500,753222337100
"1702","코스닥","103840","우양","음식료·담배",5260,730,67633080000
"1703","코스닥","318010","팜스빌","음식료·담배",13900,100,110217798200
"1704","코스닥","311390","네오크레마","음식료·담배",6570,80,47987247150
"1705","코스닥","195500","마니커에프앤지","음식료·담배",8010,40,83127780000
"1706","코스닥","208140","정다운","음식료·담배",2225,0,45678858400
"1707","코스닥","008800","행남사","음식료·담배",1770,0,80762168880
"1708","코스닥","005990","매일홀딩스","음식료·담배",8620,590,118251780480
"1709","코스닥","238200","비피도","음식료·담배",19600,400,8.0164e+10
"1710","코스닥","270870","뉴트리","음식료·담배",21150,-150,191888112600
"1711","코스닥","194700","노바렉스","음식료·담배",26550,0,239049297000
"1712","코스닥","277410","인산가","음식료·담배",1635,105,43340336385
"1713","코스닥","016790","현대사료","음식료·담배",12050,0,74113356300
"1714","코스닥","073560","우리손에프앤지","음식료·담배",2040,15,141244791720
"1715","코스닥","218150","미래생명자원","음식료·담배",2735,5,51066355580
"1716","코스닥","066360","체리부로","음식료·담배",2230,15,62155382870
"1717","코스닥","267980","매일유업","음식료·담배",82600,3100,647884498800
"1718","코스닥","204990","코썬바이오","음식료·담배",1225,0,39130080675
"1719","코스닥","239610","에이치엘사이언스","음식료·담배",54600,2900,280761280800
"1720","코스닥","222980","한국맥널티","음식료·담배",4850,90,48257500000
"1721","코스닥","222040","코스맥스엔비티","음식료·담배",4685,115,96642180000
"1722","코스닥","189980","흥국에프엔비","음식료·담배",1565,40,57445602075
"1723","코스닥","004650","창해에탄올","음식료·담배",14250,100,130970111250
"1724","코스닥","092040","아미코젠","음식료·담배",29300,-100,562765393000
"1725","코스닥","136480","하림","음식료·담배",2635,25,279862564770
"1726","코스닥","088910","동우팜투테이블","음식료·담배",3200,45,82661644800
"1727","코스닥","086060","진바이오텍","음식료·담배",5600,100,48219287200
"1728","코스닥","043650","국순당","음식료·담배",3595,0,64200602880
"1729","코스닥","035810","이지바이오","음식료·담배",4260,115,246770515260
"1730","코스닥","027710","팜스토리","음식료·담배",1015,21,113087849000
"1731","코스닥","025880","케이씨피드","음식료·담배",1815,35,30339282270
"1732","코스닥","023900","풍국주정","음식료·담배",17900,100,2.2554e+11
"1733","코스닥","018120","진로발효","음식료·담배",28600,-150,189364032000
"1734","코스닥","009780","엠에스씨","음식료·담배",4660,180,8.2016e+10
"1735","코스닥","005860","한일사료","음식료·담배",1655,35,65213098675
"1736","코스닥","005670","푸드웰","음식료·담배",5460,230,5.46e+10
"1737","코스닥","003310","대주산업","음식료·담배",1180,20,41762973000
"1738","코스닥","002680","한탑","음식료·담배",1950,50,43483931400
"1739","코스닥","306040","에스제이그룹","섬유·의류",49750,1200,163906350000
"1740","코스닥","225590","패션플랫폼","섬유·의류",977,-15,26024068601
"1741","코스닥","110790","크리스에프앤씨","섬유·의류",17150,150,200920482000
"1742","코스닥","204020","그리티","섬유·의류",2345,65,47245723350
"1743","코스닥","267790","배럴","섬유·의류",9630,330,75288303000
"1744","코스닥","083550","케이엠","섬유·의류",16000,250,164512448000
"1745","코스닥","130500","GH신소재","섬유·의류",3880,250,4.268e+10
